id,year,date,species,breeding_site_lat,breeding_site_long,habitat_type,floor_level,hatch_date,clutch_size,brood_size,ring_number,body_mass_g,wing_length_mm,release_site_lat,release_site_long,DNSW,PSW1000,PSW2000,trafficvolume500,populationdensity500,trafficvolume1000,populationdensity1000,trafficvolume2000,populationdensity2000
299,2006,09.06.2006,mallard_duck,52.5194664,13.1978089,balcony,,08.06.2006,8,8,JC54571,560,249,52.515649,13.193452,368.9292796,1,1,576.1898734,138.9477761,558.0788641,71.24656186,524.8036059,43.08675457
300,2006,11.06.2006,mallard_duck,52.4464458,13.3987876,courtyard,,10.06.2006,,2,,,,,,1103.653685,0,1,397.8807388,67.07243564,508.2652356,51.3187706,452.7880472,51.36206543
301,2006,11.06.2006,mallard_duck,52.4592231,13.385974,courtyard,,10.06.2006,6,6,JC56493,620,259,52.46294746929501,13.38335181,500.8479019,0,1,951.5727848,104.5600495,648.9710141,103.3299168,1037.867682,59.26168074
302,2006,12.06.2006,mallard_duck,52.467247,13.3849708,balcony,,10.06.2006,8,2,,,,,,1355.574085,0,1,1010.813647,104.6037993,1749.611451,76.23000605,1122.936009,48.78420849
303,2006,12.06.2006,mallard_duck,52.5137623,13.2779669,courtyard,,11.06.2006,10,10,JC56494,830,272,52.5082545,13.2895816,912.5478152,1,1,701.388801,102.1388995,1601.35249,94.62953872,1363.245955,78.07495432
304,2006,12.06.2006,mallard_duck,52.5111195,13.1860634,courtyard,,11.06.2006,9,9,JC56497,820,266,52.51151661510079,13.19269264,193.1530769,1,1,682.8070916,28.87826069,455.6634674,30.96572472,319.7887171,37.18382891
305,2006,12.06.2006,mallard_duck,52.43945635,13.207128136963934,unknown,,,,1,,,,,,62.0401373,1,1,781.7004535,15.394449,870.7325916,17.2170079,453.1495052,16.19179725
306,2006,12.06.2006,mallard_duck,52.50776095,13.319841909550455,courtyard,,12.06.2006,4,4,JC56495,810,269,52.5082545,13.2895816,924.0775507,0,1,1240.355893,161.5181321,1226.935679,116.7072518,1044.376722,131.4800579
307,2006,12.06.2006,mallard_duck,52.518449,13.1976181,balcony,,11.06.2006,8,8,JC56496,880,262,52.5167261,13.20097217,291.4380375,1,1,522.9118734,114.0685333,589.6568369,70.12018416,494.4958136,42.38339739
308,2006,18.06.2006,mallard_duck,52.584566550000005,13.28577223538729,roof_terrace,,17.06.2006,,,JC56498,730,,52.5812023,13.2739922,599.0794162,1,1,1345.122548,68.43239966,799.8675718,69.33120042,431.8535286,33.35633543
309,2006,19.06.2006,mallard_duck,52.4987258,13.602029474058419,unknown,,,,1,,,,,,0,1,1,203.4025098,8.368284839,330.8011286,11.61789098,205.9269685,20.26113077
310,2006,19.06.2006,mallard_duck,52.50611465,13.417045573647506,balcony,,19.06.2006,7,7,JC56500,820,265,52.484366,13.470665,773.6600551,0,1,624.6997048,192.8622415,890.2730366,161.4543845,915.3173763,137.8148264
311,2006,19.06.2006,mallard_duck,52.546485,13.3722576,roof_terrace,,19.06.2006,6,6,JC56499,740,273,52.57044066862271,13.39496095,1145.35255,0,1,1339.433783,178.8927988,944.8918563,162.6864838,718.5809636,141.1285938
312,2006,20.06.2006,mallard_duck,52.4915239,13.3222604,unknown,,,,2,,,,,,2366.927122,0,0,1121.239493,204.8503122,1142.467806,156.3616522,1421.317615,140.059224
313,2006,20.06.2006,mallard_duck,52.4792393,13.2841183,balcony,,19.06.2006,6,4,JC56450,820,261,52.48656886154882,13.2803032,672.9879679,1,1,682.8535274,75.82745352,426.3559859,53.42097579,821.0912094,44.22338291
314,2006,20.06.2006,mallard_duck,52.5912163,13.2910523,courtyard,,20.06.2006,6,5,JC52248,770,262,52.60220618857616,13.2918154,679.3616527,1,1,346.8130476,74.24990866,444.5747593,59.40107158,382.960615,32.72890831
315,2006,20.06.2006,mallard_duck,52.565469,13.3265496,roof_terrace,,20.06.2006,6,6,JC56449,850,263,52.569360085259525,13.29402247,2025.585962,0,0,394.371715,78.38112628,446.31445,72.82342825,749.4099668,59.46324896
316,2006,21.06.2006,mallard_duck,52.557697,13.2189479,balcony,,21.06.2006,7,7,JC56413,850,258,52.556380671419696,13.22023073,149.2517704,1,1,235.8024691,54.14895042,172.5086382,56.4922427,142.3575281,45.41519025
317,2006,21.06.2006,mallard_duck,52.5058608,13.3247516,roof_terrace,,21.06.2006,11,10,JC56414,830,,52.511349,13.363955,850.9901843,0,1,929.6294068,103.6761603,1218.280905,98.81897102,1005.915313,129.8655829
318,2006,21.06.2006,mallard_duck,52.5986089,13.3517788,courtyard,,21.06.2006,11,11,JC52228,830,268,52.60193084821512,13.34817764,2274.31842,0,0,123.4629981,133.4934286,87.16885959,117.1982327,171.0183596,59.47631879
319,2006,21.06.2006,mallard_duck,52.574948,13.276215521898497,other,,21.06.2006,8,8,JC56412,890,271,52.5812023,13.2739922,335.6612105,1,1,6.640666175,77.12095328,121.8173191,32.14813793,439.5777759,23.64138803
320,2006,21.06.2006,mallard_duck,52.5869861,13.2213167,balcony,,20.06.2006,5,4,JC56411,840,252,52.58717511209164,13.22055495,43.24025179,0,1,36.21895861,21.52919103,37.21247897,13.89823727,43.97112505,7.416098943
321,2006,22.06.2006,mallard_duck,52.4873805,13.2629377,roof_terrace,,22.06.2006,9,9,JC56415,860,256,52.486540946408525,13.26846371,270.7036447,1,1,1202.720025,22.24742197,669.2863623,19.23191112,451.6999189,17.01664179
322,2006,22.06.2006,mallard_duck,52.515169799999995,13.399053656662032,courtyard,,21.06.2006,,4,,,,,,62.56737903,0,1,491.9251055,38.85789448,939.1474165,64.37242655,956.1033683,99.79254037
323,2006,23.06.2006,mallard_duck,52.5603919,13.208557,unknown,,,,5,,,,,,497.8644537,0,1,0,119.8204499,129.0185425,74.08965441,120.5764436,43.52264738
324,2006,24.06.2006,mallard_duck,52.4986368,13.3229564,roof_terrace,,23.06.2006,6,5,,,,,,1626.043509,0,1,1056.945259,147.3301612,1152.602073,154.2035711,1367.781121,138.1630859
325,2006,24.06.2006,mallard_duck,52.5862334,13.2793675,balcony,,24.06.2006,8,4,,,,,,293.8673427,1,1,850.3338257,79.37994534,632.9243795,47.64396638,405.3134494,30.58662764
326,2006,25.06.2006,mallard_duck,52.5619424,13.2088171,courtyard,,25.06.2006,9,6,JC56416,890,268,52.562777634783856,13.21617902,425.0988557,0,1,0,135.2343702,123.610254,70.42869955,114.5620365,41.18861523
327,2006,25.06.2006,mallard_duck,52.4541879,13.37834,courtyard,,25.06.2006,9,9,,,,,,171.6845472,0,1,545.2030393,139.2920726,773.2424978,113.1027187,554.8683341,63.28005197
328,2006,26.06.2006,mallard_duck,52.5001048,13.2979918,balcony,,26.06.2006,10,7,KR3879,830,255,52.5082545,13.2895816,695.5196579,1,1,487.1470774,177.314148,2335.857727,157.1833646,1652.00687,122.2943389
329,2006,26.06.2006,mallard_duck,52.50731425,13.2780895621785,courtyard,,26.06.2006,8,8,JC56417,860,,52.5082545,13.2895816,580.9347297,1,1,1083.845748,55.51806588,1937.878224,65.15293775,1361.151211,84.65185685
330,2006,26.06.2006,mallard_duck,52.580357,13.22195,unknown,,,,1,,,,,,137.1575146,0,1,8.638481813,15.61959818,33.19163293,16.73740667,53.95908563,11.80012841
331,2006,27.06.2006,mallard_duck,52.5861681,13.2764343,balcony,,27.06.2006,4,4,,,,,,108.7339566,1,1,671.3665893,61.81009965,552.6932651,39.44353519,393.2728417,29.40739428
332,2006,27.06.2006,mallard_duck,52.4340155,13.3924888,unknown,,,,5,,,,,,1521.971959,0,1,840.2787751,68.5916798,482.032812,55.43090186,449.9237153,48.26236694
333,2006,28.06.2006,mallard_duck,52.5455048,13.2005471,courtyard,,27.06.2006,7,7,,,,,,592.4430861,0,1,267.081943,147.6700597,357.8600032,95.09601836,378.7258404,65.00138052
334,2006,28.06.2006,mallard_duck,52.4730957,13.3351036,roof_terrace,,28.06.2006,8,5,JC54551,770,254,52.44798966968712,13.33376099,3070.985448,0,0,1295.03765,169.5586206,1500.91149,153.9530139,1337.301498,127.8928401
335,2006,28.06.2006,mallard_duck,52.4556218,13.6144776,other,,28.06.2006,5,5,,,,,,912.9458425,0,1,197.4401687,36.91051302,179.5063421,29.07246358,140.3444592,22.41575837
336,2006,28.06.2006,mallard_duck,52.39060685,13.1285089,balcony,,28.06.2006,,2,JC56418,730,262,52.54739985891872,13.24492595,556.3535966,1,1,0,11.03515613,0,5.63314885,3.396866702,2.523987004
337,2006,29.06.2006,mallard_duck,52.5245164,13.3442857,roof_terrace,,29.06.2006,10,10,JC8015,850,272,52.52243033121328,13.34635714,158.4044855,0,1,808.6865703,130.4386968,774.6842341,158.3430881,851.0956955,80.06347807
338,2006,02.07.2006,mallard_duck,52.5237477,13.1937817,balcony,,02.07.2006,12,7,,,,,,494.877766,1,1,235.2667511,141.5212003,549.2283431,83.07921801,568.1365944,52.70424361
339,2006,02.07.2006,mallard_duck,52.5237477,13.1937817,balcony,,02.07.2006,12,7,,,,,,494.877766,1,1,235.2667511,141.5212003,549.2283431,83.07921801,568.1365944,52.70424361
340,2006,02.07.2006,mallard_duck,52.45407,13.3169427,roof_terrace,,02.07.2006,11,10,JC26147,880,262,52.4518640,13.3092019,1315.716248,0,1,748.6760059,78.86615976,632.6181626,98.16263278,648.6597512,88.00774031
341,2006,03.07.2006,mallard_duck,52.5063943,13.234711426023331,roof_terrace,,03.07.2006,6,5,JC56420,880,272,52.50133576276549,13.20864047,1345.508315,0,1,686.969083,26.70482625,368.1932175,18.51259388,243.3085153,11.46910356
342,2006,03.07.2006,mallard_duck,52.5765045,13.296096091503317,roof_terrace,,30.06.2006,11,6,,,,,,684.9402918,1,1,1616.903576,30.87691628,928.687912,45.00896274,572.4546521,47.64323912
343,2006,03.07.2006,mallard_duck,52.41837554999999,13.497636562916103,other,,03.07.2006,6,5,JC56421,790,258,52.52876484054123,13.475766971322571,1264.943217,0,1,66.69057918,69.19271637,115.4504207,50.16211993,228.1932573,43.72887278
344,2006,03.07.2006,mallard_duck,52.4675094,13.4369955,courtyard,,03.07.2006,9,9,JC56419,840,271,52.46810744082749,13.45213559,1009.922478,0,1,2350.915006,222.6806712,1357.492777,155.82468,983.920385,112.4757817
345,2006,04.07.2006,mallard_duck,52.4607714,13.4592089,roof_terrace,,03.07.2006,8,8,JC56423,780,258,52.45882381889049,13.47721826,131.4174704,0,1,2022.764011,0.537997704,1214.263627,24.53706852,888.203014,69.63324899
346,2006,05.07.2006,mallard_duck,52.5029319,13.3260979,roof_terrace,,04.07.2006,9,8,JC26144,810,284,52.511349,13.363955,1103.727044,0,1,1037.338013,87.30552073,1247.426194,115.6023114,1049.175304,132.7394429
347,2006,05.07.2006,mallard_duck,52.4956006,13.4021943,balcony,,04.07.2006,9,9,JC56424,830,269,52.495800897110236,13.40690866,115.975572,0,1,1077.606585,116.7136942,826.5538733,145.3822521,801.312172,131.9747208
348,2006,06.07.2006,mallard_duck,52.4786049,13.3117632,roof_terrace,,05.07.2006,8,4,,,,,,2052.289042,0,0,1152.141803,63.34378766,1400.558221,97.64258979,1166.111086,115.4890017
349,2006,06.07.2006,mallard_duck,52.4278915,13.4945132,courtyard,,06.07.2006,9,9,JC56425,870,275,52.431489194966154,13.5004925,571.6280527,0,1,419.6843938,34.9173584,229.762053,42.18227634,500.8014477,49.08985409
350,2006,08.07.2006,mallard_duck,52.5174933,13.2793614,roof_terrace,,08.07.2006,7,7,JC56426,717,284,52.5082545,13.2895816,1199.436613,0,1,787.761131,66.79793181,1533.507267,87.13178068,1350.119329,77.73153507
351,2006,09.07.2006,mallard_duck,52.574908050000005,13.218864803280164,other,,09.07.2006,,1,,,,,,84.81884599,1,1,105.0364116,24.2134836,46.66641169,14.53138808,45.89178278,21.60641966
352,2006,10.07.2006,mallard_duck,52.3880897,13.4075985,balcony,,10.07.2006,9,8,JC56427,760,263,52.39037161022231,13.41056175,4846.881755,0,0,0,59.26643066,27.548986,60.21350847,71.07971375,51.6886821
353,2006,10.07.2006,mallard_duck,52.596745,13.353345,roof_terrace,,10.07.2006,8,6,JC56428,790,270,52.60193084821512,13.34817764,2501.666474,0,0,115.8636699,125.4301471,111.580327,103.5552643,190.990632,59.42129522
354,2006,12.07.2006,mallard_duck,52.5048016,13.1868148,balcony,,11.07.2006,6,3,,,,,,175.3848956,1,1,210.6738374,13.79978354,217.3443885,9.943625684,254.8340792,19.40694473
355,2006,12.07.2006,mallard_duck,52.497798,13.3060951,balcony,,12.07.2006,9,6,JC8019,840,269,52.5082545,13.2895816,1297.082871,0,1,864.9209361,176.3121225,1560.584093,153.0402643,1664.959593,128.0490895
356,2006,17.07.2006,mallard_duck,52.5182027,13.2603919,balcony,,17.07.2006,9,9,JC26171,770,,52.51884943147801,13.25485565,1021.200674,0,1,734.3195778,99.05168492,438.2016301,50.99649488,714.4349672,33.01874057
357,2006,17.07.2006,mallard_duck,52.438096650000006,13.179443759021403,unknown,,,,1,,,,,,187.1429022,1,1,0,0,117.1888842,0.495066978,243.6490998,5.837323505
358,2006,21.07.2006,mallard_duck,52.5168416,13.3816742,courtyard,,20.07.2006,9,9,JC56422,785,259,52.511349,13.363955,245.9266105,0,1,738.3516878,12.65796832,1071.172757,25.05066735,910.0078778,65.43606461
359,2006,24.07.2006,mallard_duck,52.5048396,13.3424933,roof_terrace,,24.07.2006,5,5,JC52151,,278,52.511349,13.363955,412.2763198,1,1,982.5379747,73.74822434,1321.508428,75.79383979,1031.534303,106.4506309
360,2007,03.04.2007,mallard_duck,52.4947336,13.343155709981797,other,,,,,JC26173,981,,52.50701612768764,13.34876884,1352.851255,0,1,598.8057402,193.1365355,1005.778581,183.9643176,1250.557434,140.6878674
361,2007,16.04.2007,mallard_duck,52.5520879,13.3492548,roof_terrace,,,,5,,,,,,1425.672622,0,1,345.6909455,191.0564011,515.8250666,142.5859826,687.7636116,101.8221454
362,2007,16.04.2007,mallard_duck,52.5520879,13.3492548,roof_terrace,,,,5,,,,,,1425.672622,0,1,345.6909455,191.0564011,515.8250666,142.5859826,687.7636116,101.8221454
363,2007,18.04.2007,mallard_duck,52.5244467,13.3337131,roof_terrace,,18.04.2007,10,10,JC8015,900,277,52.52195012780533,13.34818342,349.7311952,0,1,846.6822834,225.6393521,841.9382303,161.6397353,846.1278721,85.40745375
364,2007,20.04.2007,mallard_duck,52.5002971,13.298017,courtyard,,20.04.2007,11,9,JC54590,880,,52.5082545,13.2895816,684.7082875,1,1,472.125,178.6393396,2376.184027,158.432514,1653.858606,122.9546798
365,2007,22.04.2007,mallard_duck,52.4598831,13.38590175,courtyard,,21.04.2007,8,8,JC56493,750,265,52.461072236215756,13.38983878,570.9636638,0,1,950.049599,104.5716881,655.6160236,105.1333357,1052.817612,59.15938398
366,2007,23.04.2007,mallard_duck,52.5080601,13.2179345,roof_terrace,,23.04.2007,13,13,JC54591,850,267,52.51167946611513,13.214117242332543,247.4151985,1,1,649.0132827,30.77753095,351.2139524,13.5034844,307.0643926,13.32892766
367,2007,23.04.2007,mallard_duck,52.5727007,13.2762313,roof_terrace,,23.04.2007,11,11,JC52232,880,259,52.569360085259525,13.29402247,579.1106162,1,1,45.66001899,55.01878199,100.630538,29.85700197,428.5162785,19.84169713
368,2007,23.04.2007,mallard_duck,52.557697,13.2189479,balcony,,22.04.2007,11,9,JC56413,810,263,52.55350273172764,13.24585031,149.2517704,1,1,235.8024691,54.14895042,172.5086382,56.4922427,142.3575281,45.41519025
369,2007,23.04.2007,mallard_duck,52.5986089,13.3517788,courtyard,,23.04.2007,7,7,JC52228,860,261,52.60193084821512,13.34817764,2274.31842,0,0,123.4629981,133.4934286,87.16885959,117.1982327,171.0183596,59.47631879
370,2007,23.04.2007,mallard_duck,52.5614374,13.3327026,roof_terrace,,,10,10,,,,,,1666.046613,0,1,518.3978483,89.37822874,544.4180466,65.00575198,712.1103016,71.10308171
371,2007,23.04.2007,mallard_duck,52.5614374,13.3327026,roof_terrace,,,10,10,,,,,,1666.046613,0,1,518.3978483,89.37822874,544.4180466,65.00575198,712.1103016,71.10308171
372,2007,23.04.2007,mallard_duck,52.5614374,13.3327026,roof_terrace,,,10,10,,,,,,1666.046613,0,1,518.3978483,89.37822874,544.4180466,65.00575198,712.1103016,71.10308171
373,2007,23.04.2007,mallard_duck,52.49555263515146, 13.341528918144377,unknown,,,,1,,,,,,1324.225703,0,1,778.1896024,191.111516,1158.810695,174.8097777,1258.487154,140.7932762
374,2007,24.04.2007,mallard_duck,52.5258692,13.1983461,roof_terrace,,24.04.2007,12,12,JC54567,740,259,52.5167232,13.20097188,172.561674,1,1,517.8395778,136.5661993,723.2269287,83.20972321,597.370164,48.81949164
375,2007,24.04.2007,mallard_duck,52.5033927,13.3411059,courtyard,,24.04.2007,11,10,JC38602,770,270,52.511349,13.363955,598.7740376,1,1,1404.139586,85.13826919,1277.810423,93.60951605,1018.464358,113.4396395
376,2007,24.04.2007,mallard_duck,52.44256555,13.282593948495144,other,,24.04.2007,12,12,JC38601,850,265,52.446955461182704,13.2724785,2335.426339,0,0,435.6990721,39.17190467,483.6724861,48.98410012,427.4498622,46.5604257
377,2007,25.04.2007,mallard_duck,52.5244467,13.3337131,roof_terrace,,25.04.2007,13,13,,,,,,349.7311952,0,1,846.6822834,225.6393521,841.9382303,161.6397353,846.1278721,85.40745375
378,2007,25.04.2007,mallard_duck,52.520108,13.1910624,balcony,,25.04.2007,,3,JC38603,870,,52.515649,13.193452,762.2437422,1,1,277.5530007,97.30134745,516.2211993,76.96821472,485.7416998,48.96059447
379,2007,25.04.2007,mallard_duck,52.5914054,13.2928109,courtyard,,25.04.2007,11,11,JC46032,940,266,52.60220618857616,13.2918154,799.3097485,1,1,364.2522675,67.73123845,408.6619102,58.21957964,380.5666139,33.12729299
380,2007,26.04.2007,mallard_duck,52.5794045,13.3086911,courtyard,,26.04.2007,10,6,JC52213,850,264,52.569360085259525,13.29402247,1380.336702,0,1,133.5526732,25.29735225,478.7672603,50.24541633,639.0966719,54.07344233
381,2007,26.04.2007,mallard_duck,52.4330303,13.3029719,courtyard,,24.04.2007,10,4,JC38605,790,262,52.431214245523414,13.3113308,592.4937997,0,1,452.3019306,58.05183105,363.8658192,56.22340568,316.1007899,52.98527822
382,2007,26.04.2007,mallard_duck,52.4127519,13.5728293,unknown,,,,9,,,,,,757.3522544,1,1,95.87596245,14.52214798,117.4925491,20.29270547,184.1295244,21.39016114
383,2007,26.04.2007,mallard_duck,52.4127519,13.5728293,unknown,,,,9,,,,,,757.3522544,1,1,95.87596245,14.52214798,117.4925491,20.29270547,184.1295244,21.39016114
384,2007,26.04.2007,mallard_duck,52.5875854,13.3970837,other,,25.04.2007,13,13,JC38604,860,263,52.42586036001257,13.53172057,3445.741932,0,0,150.8608503,76.9459879,200.142891,64.30113537,163.7187996,41.23815682
385,2007,27.04.2007,mallard_duck,52.43473755,13.33126529713196,balcony,,27.04.2007,11,8,JC8025,930,271,52.5167244,13.20097200,804.6753126,0,1,526.2225973,54.97559244,412.9277461,64.31976607,405.4951905,69.26556675
386,2007,27.04.2007,mallard_duck,52.5119321,13.1992642,balcony,,27.04.2007,11,11,JC38606,880,265,52.51151661510079,13.19269264,105.6687088,1,1,827.6617756,31.33832346,553.7628907,30.92869072,394.5051256,30.04809543
387,2007,27.04.2007,mallard_duck,52.49993905,13.42141008102741,roof_terrace,,26.04.2007,11,10,JC56452,750,265,52.511349,13.363955,431.7536672,0,1,784.3122826,228.3258195,632.5196003,198.8901493,785.109408,145.4943076
388,2007,29.04.2007,mallard_duck,52.56554835,13.393874238658569,courtyard,,27.04.2007,12,12,JC54587,810,265,52.57044066862271,13.39496095,2121.20779,0,0,387.0016888,146.1312093,329.8314387,105.3504698,319.7919996,114.6579522
389,2007,29.04.2007,mallard_duck,52.6315273,13.2683,roof_terrace,,29.04.2007,8,8,JC38607,950,266,52.6238873961988,13.31752459,3210.613191,0,0,0,31.8667536,0,25.32935837,12.90588518,14.82186842
390,2007,30.04.2007,mallard_duck,52.5914054,13.2928109,courtyard,,30.04.2007,9,9,,840,257,,,799.3097485,1,1,364.2522675,67.73123845,408.6619102,58.21957964,380.5666139,33.12729299
391,2007,01.05.2007,mallard_duck,52.5063943,13.234711426023331,roof_terrace,,01.05.2007,12,12,JC56420,910,267,52.50133576276549,13.20864047,1345.508315,0,1,686.969083,26.70482625,368.1932175,18.51259388,243.3085153,11.46910356
392,2007,01.05.2007,mallard_duck,52.45407,13.3169427,balcony,,01.05.2007,8,6,JC8016,790,255,52.4518640,13.3092019,1315.716248,0,1,748.6760059,78.86615976,632.6181626,98.16263278,648.6597512,88.00774031
393,2007,02.05.2007,mallard_duck,52.5383635,13.1764888,balcony,,01.05.2007,11,11,JC26162,840,267,52.546917,13.151581,898.2185644,1,1,289.3691318,50.84888129,325.6868175,53.09302356,293.820716,66.68783292
394,2007,03.05.2007,mallard_duck,52.4173047,13.160379934706611,unknown,,,,8,,,,,,82.98321438,1,1,51.13312955,21.17079256,42.23952869,13.68448718,76.6218806,8.201212367
395,2007,03.05.2007,mallard_duck,52.4173047,13.160379934706611,unknown,,,,8,,,,,,82.98321438,1,1,51.13312955,21.17079256,42.23952869,13.68448718,76.6218806,8.201212367
396,2007,03.05.2007,mallard_duck,52.6123957,13.4768362,courtyard,,03.05.2007,8,8,JC38610,770,261,52.48066338662721,13.25966384,4156.069839,0,0,560.4398734,22.82091036,394.6370255,27.53763906,311.9029321,19.93010645
397,2007,03.05.2007,mallard_duck,52.4799092,13.4552569,balcony,,30.04.2007,6,4,,,,,,32.00635081,0,1,409.9514717,73.79255567,442.9758471,125.9485527,716.624967,109.5949209
398,2007,03.05.2007,mallard_duck,52.5709061,13.3105107,roof_terrace,,02.05.2007,14,13,JC54579,820,262,52.569360085259525,13.29402247,1061.88837,0,1,539.3488225,140.0532749,973.4114886,76.10342001,682.2655253,43.53184208
399,2007,03.05.2007,mallard_duck,52.5094708,13.3232713,courtyard,,03.05.2007,11,11,JC38611,860,251,52.511349,13.363955,624.477717,0,1,1414.450211,97.36844505,1023.74735,92.78286654,956.1808575,128.0415374
400,2007,03.05.2007,mallard_duck,52.5131719,13.2821767,courtyard,,03.05.2007,10,10,JC38609,850,273,52.5082545,13.2895816,686.2335635,1,1,871.1810026,124.9809046,2187.736809,114.661683,1427.687091,90.71032457
401,2007,03.05.2007,mallard_duck,52.5670682,13.396214900224773,roof_terrace,,02.05.2007,11,11,JC56475,890,263,52.5167239,13.20097195,2294.697822,0,0,434.7349652,119.6245784,319.8552031,93.64592452,300.6182452,110.4602482
402,2007,04.05.2007,mallard_duck,52.5461811,13.1828137,balcony,,03.05.2007,10,9,JC56476,780,264,52.546917,13.151581,1030.247649,0,1,260.6287583,154.0837677,260.1201973,88.3301366,242.3412028,61.53132756
403,2007,04.05.2007,mallard_duck,52.4353395,13.5500653,unknown,,,,6,,,,,,1069.177116,0,1,725.0411392,107.5662088,549.3517229,52.05687193,437.3272809,31.88146493
404,2007,04.05.2007,mallard_duck,52.4353395,13.5500653,unknown,,,,6,,,,,,1069.177116,0,1,725.0411392,107.5662088,549.3517229,52.05687193,437.3272809,31.88146493
405,2007,05.05.2007,mallard_duck,52.5455048,13.2005471,courtyard,,05.05.2007,10,10,JC38613,810,267,52.53967750865255,13.21322633,592.4430861,0,1,267.081943,147.6700597,357.8600032,95.09601836,378.7258404,65.00138052
406,2007,05.05.2007,mallard_duck,52.4717532,13.4446923,unknown,,,,3,,,,,,809.8819487,0,1,1538.772809,188.2927525,1233.055178,157.9215939,881.1643647,129.2872393
407,2007,07.05.2007,mallard_duck,52.5922037,13.410088,balcony,,06.05.2007,11,11,JC26152,930,265,52.53967750865255,13.21322633,4427.12849,0,0,179.9985241,43.9604599,178.460561,39.4592094,170.9791799,40.8516486
408,2007,07.05.2007,mallard_duck,52.5687105,13.5684636,roof_terrace,,07.05.2007,10,10,JC38614,860,268,52.48143924659701,13.56251143,4622.252867,0,0,0,136.2913938,54.79772283,94.91667274,107.5754479,63.27258684
409,2007,07.05.2007,mallard_duck,52.4488489,13.3434896,balcony,,07.05.2007,8,7,JC56460,820,268,52.44798966968712,13.33376099,423.6241834,0,1,530.1635194,158.815992,569.6685039,85.4424744,584.2565186,80.27930456
410,2007,07.05.2007,mallard_duck,52.52515565,13.30075753176725,balcony,,07.05.2007,8,5,JC8002,850,270,52.5255085,13.2875361,242.2848916,0,1,1256.518155,141.4024959,1709.859535,86.90595933,1292.498962,92.45379365
411,2007,07.05.2007,mallard_duck,52.596745,13.353345,roof_terrace,,05.05.2007,5,5,,870,267,,,2501.666474,0,0,115.8636699,125.4301471,111.580327,103.5552643,190.990632,59.42129522
412,2007,08.05.2007,mallard_duck,52.5168393,13.195711863629576,balcony,,07.05.2007,9,2,,,,,,330.684911,1,1,783.1747204,85.75064847,614.3329992,66.60174741,474.4347519,42.00619564
413,2007,08.05.2007,mallard_duck,52.5277836,13.3944783,courtyard,,08.05.2007,7,7,JC54573,800,266,52.524834,13.434358,584.7527483,0,1,633.0777344,167.9175837,532.6644159,120.7566028,788.4172963,101.7337848
414,2007,08.05.2007,mallard_duck,52.5947803,13.2208795,unknown,,,,1,,,,,,27.25536071,1,1,85.23881817,5.632374149,52.56965448,6.846900497,53.7289725,9.91710619
415,2007,08.05.2007,mallard_duck,52.5549011,13.451817,courtyard,,07.05.2007,11,11,JC52195,790,265,52.554975,13.461614,640.0854531,1,1,534.3747889,72.06970778,354.8139688,87.98830123,484.4208913,74.06032788
416,2007,08.05.2007,mallard_duck,52.5054202,13.3255443,unknown,,08.05.2007,14,14,JC26144,730,265,52.511349,13.363955,865.645561,0,1,961.9149699,94.96831078,1211.218114,97.68750513,1054.678486,130.7534721
417,2007,08.05.2007,mallard_duck,52.51908495,13.568298954048181,roof_terrace,,08.05.2007,8,8,,,,,,1985.312429,0,1,99.43517736,12.13770712,381.6556344,33.94465222,419.8557151,42.8420169
418,2007,09.05.2007,mallard_duck,52.4876493,13.3323236,courtyard,,09.05.2007,8,8,JC56472,780,260,52.60220618857616,13.2918154,2400.782702,0,0,926.4836498,196.8533831,1443.631689,172.5349153,1502.546777,146.1550101
419,2007,09.05.2007,mallard_duck,52.4971316,13.3128935,roof_terrace,,09.05.2007,10,2,JC26140,800,270,52.48336487848901,13.315279878668527,1740.429128,0,1,1180.638819,179.982597,1273.377779,154.937569,1641.997732,137.1064677
420,2007,09.05.2007,mallard_duck,52.5765045,13.296096091503317,roof_terrace,,08.05.2007,7,6,JC38615,720,267,52.569360085259525,13.29402247,684.9402918,1,1,1616.903576,30.87691628,928.687912,45.00896274,572.4546521,47.64323912
421,2007,09.05.2007,mallard_duck,52.4178228,13.2604733,roof_terrace,,09.05.2007,10,9,JC38616,830,270,52.42570770983191,13.24449643,1237.413331,0,1,6.371151413,47.48629056,59.72955526,44.45953023,105.3658211,35.49016373
422,2007,09.05.2007,mallard_duck,52.5493838,13.2008331,unknown,,,,7,,,,,,825.9706395,0,1,238.896319,152.640398,179.718132,95.74463946,272.6156017,67.60983732
423,2007,09.05.2007,mallard_duck,52.5493838,13.2008331,unknown,,,,7,,,,,,825.9706395,0,1,238.896319,152.640398,179.718132,95.74463946,272.6156017,67.60983732
424,2007,09.05.2007,mallard_duck,52.5493838,13.2008331,unknown,,,,7,,,,,,825.9706395,0,1,238.896319,152.640398,179.718132,95.74463946,272.6156017,67.60983732
425,2007,09.05.2007,mallard_duck,52.596745,13.353345,roof_terrace,,09.05.2007,8,8,JC52214,710,266,52.60193084821512,13.34817764,2501.666474,0,0,115.8636699,125.4301471,111.580327,103.5552643,190.990632,59.42129522
426,2007,10.05.2007,mallard_duck,52.5132378,13.4159972,courtyard,,09.05.2007,13,13,JC26146,900,270,52.51387764985473,13.41828244,123.4076192,0,1,1299.178394,81.27985105,1219.054605,116.7515497,888.4052844,117.8987895
